month,year,month_num,quarter_label,year_quarter,region,region_abbr,region_group,geo_level,industry,measure,value,status,data_available
2024-06,2024,6,Q2,2024-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,114968.0,,1
2024-06,2024,6,Q2,2024-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,6641.0,,1
2024-06,2024,6,Q2,2024-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,4147.0,,1
2024-06,2024,6,Q2,2024-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Entrants,2390.0,,1
2024-06,2024,6,Q2,2024-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,4076.0,,1
2024-06,2024,6,Q2,2024-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Exits,2565.0,,1
2024-06,2024,6,Q2,2024-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Active businesses,156116.0,,1
2024-06,2024,6,Q2,2024-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Opening businesses,7422.0,,1
2024-06,2024,6,Q2,2024-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Continuing businesses,148649.0,,1
2024-06,2024,6,Q2,2024-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Closing businesses,7848.0,,1
2024-06,2024,6,Q2,2024-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Reopening businesses,4669.0,,1
2024-06,2024,6,Q2,2024-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Entrants,2753.0,,1
2024-06,2024,6,Q2,2024-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Temporary closures,4850.0,,1
2024-06,2024,6,Q2,2024-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Exits,2998.0,,1
2024-06,2024,6,Q2,2024-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Active businesses,1423.0,,1
2024-06,2024,6,Q2,2024-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Opening businesses,79.0,,1
2024-06,2024,6,Q2,2024-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Continuing businesses,1342.0,,1
2024-06,2024,6,Q2,2024-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Closing businesses,68.0,,1
2024-06,2024,6,Q2,2024-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Reopening businesses,52.0,,1
2024-06,2024,6,Q2,2024-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Entrants,27.0,,1
2024-06,2024,6,Q2,2024-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2024-06,2024,6,Q2,2024-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2024-06,2024,6,Q2,2024-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Active businesses,980.0,,1
2024-06,2024,6,Q2,2024-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Opening businesses,39.0,,1
2024-06,2024,6,Q2,2024-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Continuing businesses,936.0,,1
2024-06,2024,6,Q2,2024-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Closing businesses,51.0,,1
2024-06,2024,6,Q2,2024-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2024-06,2024,6,Q2,2024-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2024-06,2024,6,Q2,2024-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2024-06,2024,6,Q2,2024-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2024-06,2024,6,Q2,2024-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Active businesses,386.0,,1
2024-06,2024,6,Q2,2024-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Opening businesses,,x,0
2024-06,2024,6,Q2,2024-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Continuing businesses,,x,0
2024-06,2024,6,Q2,2024-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Closing businesses,,x,0
2024-06,2024,6,Q2,2024-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2024-06,2024,6,Q2,2024-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2024-06,2024,6,Q2,2024-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2024-06,2024,6,Q2,2024-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2024-07,2024,7,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Active businesses,937882.0,,1
2024-07,2024,7,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Opening businesses,43845.0,,1
2024-07,2024,7,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Continuing businesses,894940.0,,1
2024-07,2024,7,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Closing businesses,41847.0,,1
2024-07,2024,7,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Reopening businesses,30663.0,,1
2024-07,2024,7,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Entrants,13182.0,,1
2024-07,2024,7,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Temporary closures,24763.0,,1
2024-07,2024,7,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Exits,17084.0,,1
2024-07,2024,7,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,12708.0,,1
2024-07,2024,7,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,544.0,,1
2024-07,2024,7,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,12164.0,,1
2024-07,2024,7,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,614.0,,1
2024-07,2024,7,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,377.0,,1
2024-07,2024,7,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Entrants,167.0,,1
2024-07,2024,7,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,382.0,,1
2024-07,2024,7,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Exits,232.0,,1
2024-07,2024,7,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,4212.0,,1
2024-07,2024,7,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,215.0,,1
2024-07,2024,7,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,3990.0,,1
2024-07,2024,7,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,204.0,,1
2024-07,2024,7,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,140.0,,1
2024-07,2024,7,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Entrants,75.0,,1
2024-07,2024,7,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,116.0,,1
2024-07,2024,7,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Exits,88.0,,1
2024-07,2024,7,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,20989.0,,1
2024-07,2024,7,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,968.0,,1
2024-07,2024,7,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,20056.0,,1
2024-07,2024,7,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,906.0,,1
2024-07,2024,7,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,653.0,,1
2024-07,2024,7,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Entrants,315.0,,1
2024-07,2024,7,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,577.0,,1
2024-07,2024,7,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Exits,329.0,,1
2024-07,2024,7,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,17400.0,,1
2024-07,2024,7,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,698.0,,1
2024-07,2024,7,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,16693.0,,1
2024-07,2024,7,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,729.0,,1
2024-07,2024,7,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,448.0,,1
2024-07,2024,7,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Entrants,250.0,,1
2024-07,2024,7,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,434.0,,1
2024-07,2024,7,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Exits,295.0,,1
2024-07,2024,7,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Active businesses,201156.0,,1
2024-07,2024,7,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Opening businesses,6846.0,,1
2024-07,2024,7,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Continuing businesses,194220.0,,1
2024-07,2024,7,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Closing businesses,7097.0,,1
2024-07,2024,7,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Reopening businesses,4854.0,,1
2024-07,2024,7,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Entrants,1992.0,,1
2024-07,2024,7,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Temporary closures,4771.0,,1
2024-07,2024,7,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Exits,2326.0,,1
2024-07,2024,7,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Active businesses,360930.0,,1
2024-07,2024,7,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Opening businesses,17880.0,,1
2024-07,2024,7,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Continuing businesses,343244.0,,1
2024-07,2024,7,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Closing businesses,17397.0,,1
2024-07,2024,7,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Reopening businesses,12026.0,,1
2024-07,2024,7,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Entrants,5854.0,,1
2024-07,2024,7,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Temporary closures,10026.0,,1
2024-07,2024,7,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Exits,7371.0,,1
2024-07,2024,7,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Active businesses,28744.0,,1
2024-07,2024,7,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,1229.0,,1
2024-07,2024,7,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,27515.0,,1
2024-07,2024,7,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,1218.0,,1
2024-07,2024,7,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,816.0,,1
2024-07,2024,7,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Entrants,413.0,,1
2024-07,2024,7,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,710.0,,1
2024-07,2024,7,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Exits,508.0,,1
2024-07,2024,7,Q3,2024-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Active businesses,25055.0,,1
2024-07,2024,7,Q3,2024-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,1185.0,,1
2024-07,2024,7,Q3,2024-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,23891.0,,1
2024-07,2024,7,Q3,2024-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,1175.0,,1
2024-07,2024,7,Q3,2024-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,792.0,,1
2024-07,2024,7,Q3,2024-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Entrants,393.0,,1
2024-07,2024,7,Q3,2024-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,732.0,,1
2024-07,2024,7,Q3,2024-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Exits,443.0,,1
2024-07,2024,7,Q3,2024-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Active businesses,121770.0,,1
2024-07,2024,7,Q3,2024-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,6401.0,,1
2024-07,2024,7,Q3,2024-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,115304.0,,1
2024-07,2024,7,Q3,2024-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,5995.0,,1
2024-07,2024,7,Q3,2024-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,4250.0,,1
2024-07,2024,7,Q3,2024-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Entrants,2151.0,,1
2024-07,2024,7,Q3,2024-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,3407.0,,1
2024-07,2024,7,Q3,2024-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Exits,2588.0,,1
2024-07,2024,7,Q3,2024-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Active businesses,156253.0,,1
2024-07,2024,7,Q3,2024-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Opening businesses,7378.0,,1
2024-07,2024,7,Q3,2024-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Continuing businesses,148932.0,,1
2024-07,2024,7,Q3,2024-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Closing businesses,7029.0,,1
2024-07,2024,7,Q3,2024-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Reopening businesses,5069.0,,1
2024-07,2024,7,Q3,2024-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Entrants,2309.0,,1
2024-07,2024,7,Q3,2024-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Temporary closures,4122.0,,1
2024-07,2024,7,Q3,2024-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Exits,2907.0,,1
2024-07,2024,7,Q3,2024-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Active businesses,1416.0,,1
2024-07,2024,7,Q3,2024-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Opening businesses,54.0,,1
2024-07,2024,7,Q3,2024-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Continuing businesses,1359.0,,1
2024-07,2024,7,Q3,2024-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Closing businesses,65.0,,1
2024-07,2024,7,Q3,2024-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Reopening businesses,35.0,,1
2024-07,2024,7,Q3,2024-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Entrants,19.0,,1
2024-07,2024,7,Q3,2024-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2024-07,2024,7,Q3,2024-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2024-07,2024,7,Q3,2024-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Active businesses,981.0,,1
2024-07,2024,7,Q3,2024-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Opening businesses,41.0,,1
2024-07,2024,7,Q3,2024-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Continuing businesses,938.0,,1
2024-07,2024,7,Q3,2024-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Closing businesses,42.0,,1
2024-07,2024,7,Q3,2024-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2024-07,2024,7,Q3,2024-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2024-07,2024,7,Q3,2024-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2024-07,2024,7,Q3,2024-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2024-07,2024,7,Q3,2024-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Active businesses,380.0,,1
2024-07,2024,7,Q3,2024-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Opening businesses,,x,0
2024-07,2024,7,Q3,2024-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Continuing businesses,,x,0
2024-07,2024,7,Q3,2024-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Closing businesses,,x,0
2024-07,2024,7,Q3,2024-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2024-07,2024,7,Q3,2024-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2024-07,2024,7,Q3,2024-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2024-07,2024,7,Q3,2024-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2024-08,2024,8,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Active businesses,937034.0,,1
2024-08,2024,8,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Opening businesses,44859.0,,1
2024-08,2024,8,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Continuing businesses,892481.0,,1
2024-08,2024,8,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Closing businesses,45904.0,,1
2024-08,2024,8,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Reopening businesses,27625.0,,1
2024-08,2024,8,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Entrants,17234.0,,1
2024-08,2024,8,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Temporary closures,28414.0,,1
2024-08,2024,8,Q3,2024-Q3,Canada,CA,National,National,Business sector industries [T004],Exits,17490.0,,1
2024-08,2024,8,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,12693.0,,1
2024-08,2024,8,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,648.0,,1
2024-08,2024,8,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,12048.0,,1
2024-08,2024,8,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,656.0,,1
2024-08,2024,8,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,423.0,,1
2024-08,2024,8,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Entrants,225.0,,1
2024-08,2024,8,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,378.0,,1
2024-08,2024,8,Q3,2024-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Exits,278.0,,1
2024-08,2024,8,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,4224.0,,1
2024-08,2024,8,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,230.0,,1
2024-08,2024,8,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,3990.0,,1
2024-08,2024,8,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,221.0,,1
2024-08,2024,8,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,137.0,,1
2024-08,2024,8,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Entrants,93.0,,1
2024-08,2024,8,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,125.0,,1
2024-08,2024,8,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Exits,96.0,,1
2024-08,2024,8,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,20906.0,,1
2024-08,2024,8,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,938.0,,1
2024-08,2024,8,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,19978.0,,1
2024-08,2024,8,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,1018.0,,1
2024-08,2024,8,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,554.0,,1
2024-08,2024,8,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Entrants,384.0,,1
2024-08,2024,8,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,647.0,,1
2024-08,2024,8,Q3,2024-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Exits,371.0,,1
2024-08,2024,8,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,17345.0,,1
2024-08,2024,8,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,758.0,,1
2024-08,2024,8,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,16618.0,,1
2024-08,2024,8,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,783.0,,1
2024-08,2024,8,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,487.0,,1
2024-08,2024,8,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Entrants,271.0,,1
2024-08,2024,8,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,493.0,,1
2024-08,2024,8,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Exits,290.0,,1
2024-08,2024,8,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Active businesses,201245.0,,1
2024-08,2024,8,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Opening businesses,7890.0,,1
2024-08,2024,8,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Continuing businesses,193673.0,,1
2024-08,2024,8,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Closing businesses,7444.0,,1
2024-08,2024,8,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Reopening businesses,4934.0,,1
2024-08,2024,8,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Entrants,2956.0,,1
2024-08,2024,8,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Temporary closures,4987.0,,1
2024-08,2024,8,Q3,2024-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Exits,2457.0,,1
2024-08,2024,8,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Active businesses,360152.0,,1
2024-08,2024,8,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Opening businesses,17978.0,,1
2024-08,2024,8,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Continuing businesses,342328.0,,1
2024-08,2024,8,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Closing businesses,18812.0,,1
2024-08,2024,8,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Reopening businesses,11162.0,,1
2024-08,2024,8,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Entrants,6816.0,,1
2024-08,2024,8,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Temporary closures,11389.0,,1
2024-08,2024,8,Q3,2024-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Exits,7423.0,,1
2024-08,2024,8,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Active businesses,28739.0,,1
2024-08,2024,8,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,1320.0,,1
2024-08,2024,8,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,27433.0,,1
2024-08,2024,8,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,1299.0,,1
2024-08,2024,8,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,773.0,,1
2024-08,2024,8,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Entrants,547.0,,1
2024-08,2024,8,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,773.0,,1
2024-08,2024,8,Q3,2024-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Exits,526.0,,1
