month,year,month_num,quarter_label,year_quarter,region,region_abbr,region_group,geo_level,industry,active_businesses,opening_businesses,continuing_businesses,closing_businesses,reopening_businesses,entrants,temporary_closures,exits,net_openings,gross_churn,closure_to_opening_ratio,entrant_share_of_openings,reopening_share_of_openings,exit_share_of_closings,temporary_closure_share_of_closings,formula_check_opening_eq_entrants_plus_reopening,formula_check_closing_eq_exits_plus_tempclosures,suppressed_measure_count,complete_row_all_8_measures
2019-07,2019,7,Q3,2019-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3981.0,234.0,3741.0,220.0,138.0,96.0,126.0,94.0,14.0,454.0,0.9401709401709402,0.41025641025641024,0.5897435897435898,0.42727272727272725,0.5727272727272728,1,1,0,1
2019-08,2019,8,Q3,2019-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4017.0,226.0,3798.0,188.0,134.0,92.0,123.0,65.0,38.0,414.0,0.831858407079646,0.40707964601769914,0.5929203539823009,0.34574468085106386,0.6542553191489362,1,1,0,1
2019-09,2019,9,Q3,2019-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3985.0,221.0,3757.0,257.0,127.0,94.0,153.0,104.0,-36.0,478.0,1.16289592760181,0.4253393665158371,0.5746606334841629,0.4046692607003891,0.5953307392996109,1,1,0,1
2019-10,2019,10,Q4,2019-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3965.0,227.0,3742.0,233.0,143.0,84.0,130.0,103.0,-6.0,460.0,1.026431718061674,0.3700440528634361,0.6299559471365639,0.44206008583690987,0.5579399141630901,1,1,0,1
2019-11,2019,11,Q4,2019-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3975.0,233.0,3742.0,228.0,146.0,87.0,140.0,88.0,5.0,461.0,0.9785407725321889,0.37339055793991416,0.6266094420600858,0.38596491228070173,0.6140350877192983,1,1,0,1
2019-12,2019,12,Q4,2019-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3948.0,217.0,3741.0,236.0,138.0,79.0,132.0,104.0,-19.0,453.0,1.087557603686636,0.3640552995391705,0.6359447004608295,0.4406779661016949,0.559322033898305,1,1,0,1
2020-01,2020,1,Q1,2020-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3943.0,228.0,3732.0,221.0,139.0,89.0,126.0,95.0,7.0,449.0,0.9692982456140351,0.39035087719298245,0.6096491228070176,0.4298642533936652,0.5701357466063348,1,1,0,1
2020-02,2020,2,Q1,2020-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3934.0,209.0,3737.0,214.0,133.0,76.0,131.0,83.0,-5.0,423.0,1.0239234449760766,0.36363636363636365,0.6363636363636364,0.3878504672897196,0.6121495327102804,1,1,0,1
2020-03,2020,3,Q1,2020-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3832.0,166.0,3662.0,268.0,120.0,46.0,195.0,73.0,-102.0,434.0,1.6144578313253013,0.27710843373493976,0.7228915662650602,0.27238805970149255,0.7276119402985075,1,1,0,1
2020-04,2020,4,Q2,2020-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3542.0,158.0,3380.0,447.0,109.0,49.0,329.0,118.0,-289.0,605.0,2.829113924050633,0.310126582278481,0.689873417721519,0.2639821029082774,0.7360178970917226,1,1,0,1
2020-05,2020,5,Q2,2020-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3519.0,264.0,3245.0,293.0,202.0,62.0,213.0,80.0,-29.0,557.0,1.1098484848484849,0.23484848484848486,0.7651515151515151,0.27303754266211605,0.726962457337884,1,1,0,1
2020-06,2020,6,Q2,2020-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3598.0,260.0,3301.0,208.0,208.0,52.0,138.0,70.0,52.0,468.0,0.8,0.2,0.8,0.33653846153846156,0.6634615384615384,1,1,0,1
2020-07,2020,7,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3671.0,250.0,3419.0,183.0,174.0,76.0,128.0,55.0,67.0,433.0,0.732,0.304,0.696,0.3005464480874317,0.6994535519125683,1,1,0,1
2020-08,2020,8,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3718.0,228.0,3503.0,170.0,157.0,71.0,104.0,66.0,58.0,398.0,0.7456140350877193,0.31140350877192985,0.6885964912280702,0.38823529411764707,0.611764705882353,1,1,0,1
2020-09,2020,9,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3766.0,252.0,3523.0,195.0,163.0,89.0,124.0,71.0,57.0,447.0,0.7738095238095238,0.3531746031746032,0.6468253968253969,0.3641025641025641,0.6358974358974359,1,1,0,1
2020-10,2020,10,Q4,2020-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3815.0,238.0,3584.0,175.0,152.0,86.0,109.0,66.0,63.0,413.0,0.7352941176470589,0.36134453781512604,0.6386554621848739,0.37714285714285717,0.6228571428571429,1,1,0,1
2020-11,2020,11,Q4,2020-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3832.0,218.0,3614.0,205.0,121.0,97.0,123.0,82.0,13.0,423.0,0.9403669724770642,0.44495412844036697,0.555045871559633,0.4,0.6,1,1,0,1
2020-12,2020,12,Q4,2020-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3885.0,244.0,3644.0,190.0,155.0,89.0,117.0,73.0,54.0,434.0,0.7786885245901639,0.36475409836065575,0.6352459016393442,0.38421052631578945,0.6157894736842106,1,1,0,1
2021-01,2021,1,Q1,2021-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3919.0,221.0,3707.0,186.0,139.0,82.0,112.0,74.0,35.0,407.0,0.8416289592760181,0.37104072398190047,0.6289592760180995,0.3978494623655914,0.6021505376344086,1,1,0,1
2021-02,2021,2,Q1,2021-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3945.0,258.0,3707.0,214.0,138.0,120.0,132.0,82.0,44.0,472.0,0.8294573643410853,0.46511627906976744,0.5348837209302325,0.38317757009345793,0.616822429906542,1,1,0,1
2021-03,2021,3,Q1,2021-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3954.0,220.0,3729.0,213.0,135.0,85.0,130.0,83.0,7.0,433.0,0.9681818181818181,0.38636363636363635,0.6136363636363636,0.38967136150234744,0.6103286384976526,1,1,0,1
2021-04,2021,4,Q2,2021-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3942.0,198.0,3734.0,217.0,118.0,80.0,130.0,87.0,-19.0,415.0,1.095959595959596,0.40404040404040403,0.5959595959595959,0.4009216589861751,0.5990783410138248,1,1,0,1
2021-05,2021,5,Q2,2021-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3942.0,201.0,3743.0,195.0,125.0,76.0,142.0,53.0,6.0,396.0,0.9701492537313433,0.3781094527363184,0.6218905472636815,0.2717948717948718,0.7282051282051282,1,1,0,1
2021-06,2021,6,Q2,2021-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3937.0,195.0,3744.0,188.0,109.0,86.0,109.0,79.0,7.0,383.0,0.9641025641025641,0.441025641025641,0.558974358974359,0.42021276595744683,0.5797872340425532,1,1,0,1
2021-07,2021,7,Q3,2021-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3929.0,187.0,3726.0,214.0,107.0,80.0,136.0,78.0,-27.0,401.0,1.1443850267379678,0.42780748663101603,0.5721925133689839,0.3644859813084112,0.6355140186915887,1,1,0,1
2021-08,2021,8,Q3,2021-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3940.0,239.0,3702.0,223.0,135.0,104.0,139.0,84.0,16.0,462.0,0.9330543933054394,0.4351464435146444,0.5648535564853556,0.37668161434977576,0.6233183856502242,1,1,0,1
2021-09,2021,9,Q3,2021-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3931.0,207.0,3727.0,216.0,125.0,82.0,133.0,83.0,-9.0,423.0,1.0434782608695652,0.3961352657004831,0.6038647342995169,0.38425925925925924,0.6157407407407407,1,1,0,1
2021-10,2021,10,Q4,2021-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3952.0,257.0,3695.0,231.0,141.0,116.0,146.0,85.0,26.0,488.0,0.8988326848249028,0.45136186770428016,0.5486381322957199,0.36796536796536794,0.6320346320346321,1,1,0,1
2021-11,2021,11,Q4,2021-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],3977.0,227.0,3750.0,206.0,147.0,80.0,127.0,79.0,21.0,433.0,0.9074889867841409,0.3524229074889868,0.6475770925110133,0.38349514563106796,0.616504854368932,1,1,0,1
2021-12,2021,12,Q4,2021-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4003.0,230.0,3767.0,211.0,137.0,93.0,135.0,76.0,19.0,441.0,0.9173913043478261,0.4043478260869565,0.5956521739130435,0.36018957345971564,0.6398104265402843,1,1,0,1
2022-01,2022,1,Q1,2022-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4016.0,230.0,3787.0,226.0,138.0,92.0,146.0,80.0,4.0,456.0,0.9826086956521739,0.4,0.6,0.35398230088495575,0.6460176991150443,1,1,0,1
2022-02,2022,2,Q1,2022-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4044.0,263.0,3794.0,217.0,156.0,107.0,140.0,77.0,46.0,480.0,0.8250950570342205,0.4068441064638783,0.5931558935361216,0.3548387096774194,0.6451612903225806,1,1,0,1
2022-03,2022,3,Q1,2022-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4064.0,240.0,3818.0,225.0,124.0,116.0,140.0,85.0,15.0,465.0,0.9375,0.48333333333333334,0.5166666666666667,0.37777777777777777,0.6222222222222222,1,1,0,1
2022-04,2022,4,Q2,2022-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4096.0,245.0,3843.0,221.0,149.0,96.0,141.0,80.0,24.0,466.0,0.9020408163265307,0.39183673469387753,0.6081632653061224,0.36199095022624433,0.6380090497737556,1,1,0,1
2022-05,2022,5,Q2,2022-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4099.0,231.0,3858.0,234.0,141.0,90.0,151.0,83.0,-3.0,465.0,1.0129870129870129,0.38961038961038963,0.6103896103896104,0.3547008547008547,0.6452991452991453,1,1,0,1
2022-06,2022,6,Q2,2022-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4077.0,210.0,3865.0,228.0,133.0,77.0,145.0,83.0,-18.0,438.0,1.0857142857142856,0.36666666666666664,0.6333333333333333,0.36403508771929827,0.6359649122807017,1,1,0,1
2022-07,2022,7,Q3,2022-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4123.0,264.0,3839.0,235.0,140.0,124.0,117.0,118.0,29.0,499.0,0.8901515151515151,0.4696969696969697,0.5303030303030303,0.502127659574468,0.4978723404255319,1,1,0,1
2022-08,2022,8,Q3,2022-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4125.0,235.0,3888.0,231.0,133.0,102.0,151.0,80.0,4.0,466.0,0.9829787234042553,0.4340425531914894,0.5659574468085107,0.3463203463203463,0.6536796536796536,1,1,0,1
2022-09,2022,9,Q3,2022-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4121.0,225.0,3908.0,220.0,136.0,89.0,147.0,73.0,5.0,445.0,0.9777777777777777,0.39555555555555555,0.6044444444444445,0.33181818181818185,0.6681818181818182,1,1,0,1
2022-10,2022,10,Q4,2022-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4156.0,243.0,3911.0,213.0,142.0,101.0,136.0,77.0,30.0,456.0,0.8765432098765432,0.4156378600823045,0.5843621399176955,0.3615023474178404,0.6384976525821596,1,1,0,1
2022-11,2022,11,Q4,2022-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4198.0,282.0,3939.0,219.0,179.0,103.0,146.0,73.0,63.0,501.0,0.776595744680851,0.36524822695035464,0.6347517730496454,0.3333333333333333,0.6666666666666666,1,1,0,1
2022-12,2022,12,Q4,2022-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4190.0,232.0,3958.0,241.0,140.0,92.0,133.0,108.0,-9.0,473.0,1.0387931034482758,0.39655172413793105,0.603448275862069,0.44813278008298757,0.5518672199170125,1,1,0,1
2023-01,2023,1,Q1,2023-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4227.0,238.0,3992.0,208.0,148.0,90.0,127.0,81.0,30.0,446.0,0.8739495798319328,0.37815126050420167,0.6218487394957983,0.3894230769230769,0.6105769230769231,1,1,0,1
2023-02,2023,2,Q1,2023-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4199.0,225.0,3976.0,243.0,137.0,88.0,153.0,90.0,-18.0,468.0,1.08,0.39111111111111113,0.6088888888888889,0.37037037037037035,0.6296296296296297,1,1,0,1
2023-03,2023,3,Q1,2023-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4196.0,230.0,3967.0,234.0,139.0,91.0,168.0,66.0,-4.0,464.0,1.017391304347826,0.39565217391304347,0.6043478260869565,0.28205128205128205,0.717948717948718,1,1,0,1
2023-04,2023,4,Q2,2023-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4218.0,246.0,3968.0,228.0,151.0,95.0,145.0,83.0,18.0,474.0,0.926829268292683,0.3861788617886179,0.6138211382113821,0.36403508771929827,0.6359649122807017,1,1,0,1
2023-05,2023,5,Q2,2023-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4210.0,226.0,3986.0,231.0,130.0,96.0,142.0,89.0,-5.0,457.0,1.0221238938053097,0.4247787610619469,0.5752212389380531,0.3852813852813853,0.6147186147186147,1,1,0,1
2023-06,2023,6,Q2,2023-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4226.0,244.0,3968.0,237.0,153.0,91.0,145.0,92.0,7.0,481.0,0.9713114754098361,0.3729508196721312,0.6270491803278688,0.3881856540084388,0.6118143459915611,1,1,0,1
2023-07,2023,7,Q3,2023-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4216.0,211.0,3997.0,224.0,131.0,80.0,136.0,88.0,-13.0,435.0,1.061611374407583,0.3791469194312796,0.6208530805687204,0.39285714285714285,0.6071428571428571,1,1,0,1
2023-08,2023,8,Q3,2023-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4223.0,231.0,3991.0,224.0,153.0,78.0,140.0,84.0,7.0,455.0,0.9696969696969697,0.33766233766233766,0.6623376623376623,0.375,0.625,1,1,0,1
2023-09,2023,9,Q3,2023-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4228.0,246.0,3999.0,225.0,147.0,99.0,133.0,92.0,21.0,471.0,0.9146341463414634,0.4024390243902439,0.5975609756097561,0.4088888888888889,0.5911111111111111,1,1,0,1
2023-10,2023,10,Q4,2023-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4226.0,221.0,4001.0,235.0,137.0,84.0,149.0,86.0,-14.0,456.0,1.0633484162895928,0.38009049773755654,0.6199095022624435,0.3659574468085106,0.6340425531914894,1,1,0,1
2023-11,2023,11,Q4,2023-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4209.0,228.0,3987.0,240.0,136.0,92.0,150.0,90.0,-12.0,468.0,1.0526315789473684,0.40350877192982454,0.5964912280701754,0.375,0.625,1,1,0,1
2023-12,2023,12,Q4,2023-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4206.0,220.0,3988.0,221.0,134.0,86.0,135.0,86.0,-1.0,441.0,1.0045454545454546,0.39090909090909093,0.6090909090909091,0.3891402714932127,0.6108597285067874,1,1,0,1
2024-01,2024,1,Q1,2024-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4210.0,234.0,3978.0,233.0,145.0,89.0,142.0,91.0,1.0,467.0,0.9957264957264957,0.3803418803418803,0.6196581196581197,0.3905579399141631,0.6094420600858369,1,1,0,1
2024-02,2024,2,Q1,2024-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4202.0,212.0,3987.0,218.0,144.0,68.0,139.0,79.0,-6.0,430.0,1.028301886792453,0.32075471698113206,0.6792452830188679,0.3623853211009174,0.6376146788990825,1,1,0,1
2024-03,2024,3,Q1,2024-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4222.0,226.0,3997.0,209.0,151.0,75.0,128.0,81.0,17.0,435.0,0.9247787610619469,0.33185840707964603,0.668141592920354,0.3875598086124402,0.6124401913875598,1,1,0,1
2024-04,2024,4,Q2,2024-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4217.0,213.0,3997.0,224.0,128.0,85.0,130.0,94.0,-11.0,437.0,1.051643192488263,0.39906103286384975,0.6009389671361502,0.41964285714285715,0.5803571428571429,1,1,0,1
2024-05,2024,5,Q2,2024-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4223.0,229.0,3990.0,227.0,145.0,84.0,141.0,86.0,2.0,456.0,0.9912663755458515,0.36681222707423583,0.6331877729257642,0.3788546255506608,0.6211453744493393,1,1,0,1
2024-06,2024,6,Q2,2024-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4201.0,212.0,3995.0,221.0,128.0,84.0,132.0,89.0,-9.0,433.0,1.0424528301886793,0.39622641509433965,0.6037735849056604,0.40271493212669685,0.5972850678733032,1,1,0,1
2024-07,2024,7,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4212.0,215.0,3990.0,204.0,140.0,75.0,116.0,88.0,11.0,419.0,0.9488372093023256,0.3488372093023256,0.6511627906976745,0.43137254901960786,0.5686274509803921,1,1,0,1
2024-08,2024,8,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4224.0,230.0,3990.0,221.0,137.0,93.0,125.0,96.0,9.0,451.0,0.9608695652173913,0.4043478260869565,0.5956521739130435,0.4343891402714932,0.5656108597285068,1,1,0,1
2024-09,2024,9,Q3,2024-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4173.0,208.0,3986.0,240.0,140.0,68.0,146.0,94.0,-32.0,448.0,1.1538461538461537,0.3269230769230769,0.6730769230769231,0.39166666666666666,0.6083333333333333,1,1,0,1
2024-10,2024,10,Q4,2024-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4198.0,232.0,3962.0,223.0,153.0,79.0,99.0,124.0,9.0,455.0,0.9612068965517241,0.34051724137931033,0.6594827586206896,0.5560538116591929,0.4439461883408072,1,1,0,1
2024-11,2024,11,Q4,2024-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4206.0,221.0,3985.0,212.0,148.0,73.0,116.0,96.0,9.0,433.0,0.9592760180995475,0.33031674208144796,0.669683257918552,0.4528301886792453,0.5471698113207547,1,1,0,1
2024-12,2024,12,Q4,2024-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4200.0,221.0,3978.0,226.0,147.0,74.0,126.0,100.0,-5.0,447.0,1.0226244343891402,0.334841628959276,0.665158371040724,0.4424778761061947,0.5575221238938053,1,1,0,1
2025-01,2025,1,Q1,2025-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4196.0,210.0,3984.0,219.0,138.0,72.0,126.0,93.0,-9.0,429.0,1.042857142857143,0.34285714285714286,0.6571428571428571,0.4246575342465753,0.5753424657534246,1,1,0,1
2025-02,2025,2,Q1,2025-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4187.0,221.0,3968.0,225.0,145.0,76.0,124.0,101.0,-4.0,446.0,1.0180995475113122,0.3438914027149321,0.6561085972850679,0.4488888888888889,0.5511111111111111,1,1,0,1
2025-03,2025,3,Q1,2025-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4162.0,219.0,3948.0,246.0,148.0,71.0,150.0,96.0,-27.0,465.0,1.1232876712328768,0.3242009132420091,0.6757990867579908,0.3902439024390244,0.6097560975609756,1,1,0,1
2025-04,2025,4,Q2,2025-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4166.0,227.0,3933.0,226.0,154.0,73.0,142.0,84.0,1.0,453.0,0.9955947136563876,0.32158590308370044,0.6784140969162996,0.37168141592920356,0.6283185840707964,1,1,0,1
2025-05,2025,5,Q2,2025-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4174.0,227.0,3948.0,218.0,154.0,73.0,122.0,96.0,9.0,445.0,0.960352422907489,0.32158590308370044,0.6784140969162996,0.44036697247706424,0.5596330275229358,1,1,0,1
2025-06,2025,6,Q2,2025-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4183.0,224.0,3962.0,203.0,155.0,69.0,124.0,79.0,21.0,427.0,0.90625,0.3080357142857143,0.6919642857142857,0.3891625615763547,0.6108374384236454,1,1,0,1
2025-07,2025,7,Q3,2025-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4185.0,234.0,3950.0,229.0,143.0,91.0,,,5.0,463.0,0.9786324786324786,0.3888888888888889,0.6111111111111112,,,1,,0,0
2025-08,2025,8,Q3,2025-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4171.0,211.0,3955.0,229.0,147.0,64.0,,,-18.0,440.0,1.085308056872038,0.3033175355450237,0.6966824644549763,,,1,,0,0
2025-09,2025,9,Q3,2025-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4183.0,256.0,3945.0,228.0,167.0,89.0,,,28.0,484.0,0.890625,0.34765625,0.65234375,,,1,,0,0
2025-10,2025,10,Q4,2025-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4178.0,193.0,3976.0,220.0,137.0,56.0,,,-27.0,413.0,1.1398963730569949,0.29015544041450775,0.7098445595854922,,,1,,0,0
2025-11,2025,11,Q4,2025-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4167.0,223.0,3943.0,233.0,161.0,62.0,,,-10.0,456.0,1.0448430493273542,0.27802690582959644,0.7219730941704036,,,1,,0,0
2025-12,2025,12,Q4,2025-Q4,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],4170.0,233.0,3934.0,231.0,167.0,66.0,,,2.0,464.0,0.9914163090128756,0.2832618025751073,0.7167381974248928,,,1,,0,0
2015-01,2015,1,Q1,2015-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],186286.0,7348.0,179211.0,6491.0,4375.0,2973.0,4169.0,2322.0,857.0,13839.0,0.8833696243875885,0.40459989112683725,0.5954001088731627,0.3577260822677554,0.6422739177322446,1,1,0,1
2015-02,2015,2,Q1,2015-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],186985.0,7107.0,179857.0,6302.0,4367.0,2740.0,3824.0,2478.0,805.0,13409.0,0.8867313915857605,0.38553538764598283,0.6144646123540172,0.39320850523643286,0.6067914947635671,1,1,0,1
2015-03,2015,3,Q1,2015-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],186520.0,6327.0,180436.0,6366.0,3571.0,2756.0,3729.0,2637.0,-39.0,12693.0,1.0061640587956378,0.43559348822506716,0.5644065117749328,0.41423185673892554,0.5857681432610744,1,1,0,1
2015-04,2015,4,Q2,2015-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],186780.0,7313.0,179894.0,7104.0,4093.0,3220.0,4151.0,2953.0,209.0,14417.0,0.971420757555039,0.440311773553945,0.559688226446055,0.4156813063063063,0.5843186936936937,1,1,0,1
2015-05,2015,5,Q2,2015-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],188176.0,7341.0,180732.0,5919.0,4676.0,2665.0,3476.0,2443.0,1422.0,13260.0,0.8062934205149163,0.36302956000544884,0.6369704399945512,0.41273863828349383,0.5872613617165061,1,1,0,1
2015-06,2015,6,Q2,2015-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],186042.0,5216.0,181253.0,6687.0,3299.0,1917.0,4053.0,2634.0,-1471.0,11903.0,1.2820168711656441,0.3675230061349693,0.6324769938650306,0.39389860924181247,0.6061013907581875,1,1,0,1
2015-07,2015,7,Q3,2015-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187235.0,7363.0,179467.0,6918.0,4146.0,3217.0,4222.0,2696.0,445.0,14281.0,0.9395626782561456,0.4369143012359093,0.5630856987640908,0.3897080080948251,0.6102919919051749,1,1,0,1
2015-08,2015,8,Q3,2015-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],188181.0,7104.0,181007.0,6307.0,4392.0,2712.0,3826.0,2481.0,797.0,13411.0,0.8878096846846847,0.38175675675675674,0.6182432432432432,0.3933724433169494,0.6066275566830506,1,1,0,1
2015-09,2015,9,Q3,2015-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187530.0,6020.0,181353.0,6755.0,3553.0,2467.0,4086.0,2669.0,-735.0,12775.0,1.122093023255814,0.4098006644518272,0.5901993355481727,0.39511472982975576,0.6048852701702443,1,1,0,1
2015-10,2015,10,Q4,2015-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187690.0,7192.0,180477.0,7018.0,4222.0,2970.0,4337.0,2681.0,174.0,14210.0,0.9758064516129032,0.4129588431590656,0.5870411568409344,0.38201766885152466,0.6179823311484753,1,1,0,1
2015-11,2015,11,Q4,2015-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187962.0,6794.0,180379.0,6617.0,4178.0,2616.0,3924.0,2693.0,177.0,13411.0,0.9739476008242567,0.38504562849573154,0.6149543715042685,0.40698201601934414,0.5930179839806559,1,1,0,1
2015-12,2015,12,Q4,2015-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187093.0,5706.0,181584.0,6627.0,3206.0,2500.0,4118.0,2509.0,-921.0,12333.0,1.1614090431125133,0.43813529617946023,0.5618647038205398,0.37860268598159047,0.6213973140184096,1,1,0,1
2016-01,2016,1,Q1,2016-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187725.0,8142.0,179992.0,7101.0,4465.0,3677.0,4045.0,3056.0,1041.0,15243.0,0.872144436256448,0.45160894129206586,0.5483910587079341,0.43036192085621744,0.5696380791437826,1,1,0,1
2016-02,2016,2,Q1,2016-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187576.0,7227.0,180365.0,7264.0,4262.0,2965.0,4365.0,2899.0,-37.0,14491.0,1.005119690051197,0.41026705410267056,0.5897329458973295,0.39909140969163,0.6009085903083701,1,1,0,1
